SYMBOL,EXPIRY_DT,TRADE_DATE,OPEN,HIGH,LOW,CMP,CASH_CHG,INDX_GRP,INDX_WTG,PUT_INT,CALL_INT,COMB_INT,CALL_LOW,CALL_HIGH,PUT_HIGH,PUT_LOW,UNUSED_PC,UNUSED_PC_REV,TREND_PRICE1,TREND_PRICE2,CALL_OI,PUT_OI,CALL_DIFF,PUT_DIFF,COMB_DIFF 
SRF,2025-08-28,2025-06-02,2825.1,2903.7,2819.2,0,0,,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0
SRF,2025-08-28,2025-06-03,2903.0,2984.5,2900.3,0,0,,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0
SRF,2025-08-28,2025-06-04,2965.0,3058.7,2961.3,0,0,,0,0,0,0,0,0,0,0,0,0,3400,3400,0,0,0,0,0
SRF,2025-08-28,2025-06-05,3057.0,3127.0,3028.3,0,0,,0,0,0,0,0,0,0,0,0,0,3400,3400,0,0,0,0,0
SRF,2025-08-28,2025-06-06,3119.8,3139.0,3084.8,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SRF,2025-08-28,2025-06-09,3123.5,3149.6,3100.8,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SRF,2025-08-28,2025-06-10,3135.0,3169.9,3084.5,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SRF,2025-08-28,2025-06-11,3087.9,3099.6,3065.0,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SRF,2025-08-28,2025-06-12,3090.0,3124.8,3086.8,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SRF,2025-08-28,2025-06-13,3055.6,3121.4,3055.6,0,0,,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0
SUNPHARMA,2025-06-26,2025-05-30,1702.0,1713.6,1669.1,1674.9,-25,,0,1608.61,1747.38,1684.03,1706.93,1864.84,1683.58,1565.53,0.79,1.26,1689.93,1703.77,4636450,2454550,1724.5,1560.98,1684.03
SUNPHARMA,2025-06-26,2025-06-02,1679.0,1683.5,1660.5,1676,1,,0,1608.37,1743.2,1683.05,1686.05,1804.03,1683.67,1565.47,0.69,1.45,1689.01,1704.64,5254550,2769900,1720.17,1565.53,1683.05
SUNPHARMA,2025-06-26,2025-06-03,1695.0,1695.0,1657.6,1667.5,-9,,0,1606.09,1741.17,1681.92,1686.02,1804.1,1683.97,1565.54,0.86,1.16,1686.57,1689.08,5958750,3379250,1721.02,1566.27,1681.92
SUNPHARMA,2025-06-26,2025-06-04,1656.0,1669.0,1649.0,1664,-4,,0,1608.78,1727.45,1681.13,1686.15,1804.23,1684.09,1545.42,0.96,1.05,1684.93,1685.83,6351450,3844050,1720.02,1566.3,1681.13
SUNPHARMA,2025-06-26,2025-06-05,1662.0,1694.3,1662.0,1681,17,,0,1621.9,1727.89,1681.15,1686.16,1804.18,1684.01,1565.36,0.6,1.66,1685.61,1703.1,6071450,3734150,1726.46,1523.18,1681.15
SUNPHARMA,2025-06-26,2025-06-06,1685.0,1689.0,1669.0,1680.9,0,,0,1627.24,1723.44,1681.15,1686.36,1804.33,1683.89,1565.31,0.58,1.73,1685.39,1703.23,6595050,3980200,1723.24,1529.97,1681.15
SUNPHARMA,2025-06-26,2025-06-09,1679.9,1698.8,1673.3,1693.4,13,,0,1643.59,1721.66,1681.84,1686.45,1784.16,1683.58,1585.98,0.4,2.52,1686.1,1707.33,7002450,4205950,1727.33,0,1681.84
SUNPHARMA,2025-06-26,2025-06-10,1701.8,1706.9,1677.7,1690,-3,,0,1644.91,1721.33,1681.79,1686.43,1784.2,1683.45,1585.95,0.5,2,1686.06,1705.02,7712250,4250050,1722.43,0,1681.79
SUNPHARMA,2025-06-26,2025-06-11,1694.8,1695.0,1679.3,1692,2,,0,1646.44,1720.96,1681.94,1686.47,1784.25,1683.4,1585.9,0.44,2.28,1686.26,1706.59,7848750,4471600,1725.06,0,1681.94
SUNPHARMA,2025-06-26,2025-06-12,1694.9,1727.5,1681.1,1684.7,-7,,0,1645.13,1727.44,1683.09,1686.01,1784.22,1683.57,1585.97,0.69,1.46,1686.62,1702.64,7492800,4399150,1725.01,1525.25,1683.09
SUNPHARMA,2025-06-26,2025-06-13,1666.8,1700.0,1661.1,1688,3,,0,1645.32,1724.5,1682.42,1686.07,1784.36,1683.62,1585.91,0.6,1.65,1687.3,1705.18,8108450,4385850,1708.29,1525.39,1682.42
SUNPHARMA,2025-07-31,2025-05-30,1702.0,1713.6,1669.1,1674.9,-25,,0,1585.33,1760,1740,1750,1750,1602.41,1565.29,10.14,0.1,1589.97,1548.86,350,7700,1580,1680,1680
SUNPHARMA,2025-07-31,2025-06-02,1679.0,1683.5,1660.5,1676,1,,0,1583.75,1760,1740,1750,1750,1602.78,1565,12.11,0.08,1589.39,1546.27,350,9100,1600,1800,1620
SUNPHARMA,2025-07-31,2025-06-03,1695.0,1695.0,1657.6,1667.5,-9,,0,1569.09,1826.67,1740,1766,1842,1603.4,1546.77,7.68,0.13,1587.16,1544.19,1400,11550,1700,1920,1700
SUNPHARMA,2025-07-31,2025-06-04,1656.0,1669.0,1649.0,1664,-4,,0,1567.86,1767.5,1740,1747,1843.64,1603.5,1546.94,4.71,0.21,1588.36,1546.72,2450,13650,1740,1920,1740
SUNPHARMA,2025-07-31,2025-06-05,1662.0,1694.3,1662.0,1681,17,,0,1567.06,1762.14,1740,1748.5,1756.25,1603.58,1547.07,1.11,0.9,1609.31,1589.31,5950,15050,1700,1700,1700
SUNPHARMA,2025-07-31,2025-06-06,1685.0,1689.0,1669.0,1680.9,0,,0,1566.11,1748.13,1680,1705.94,1761.36,1603.68,1547.25,0.67,1.5,1700.02,1760.01,8750,15050,1440,1840,1680
SUNPHARMA,2025-07-31,2025-06-09,1679.9,1698.8,1673.3,1693.4,13,,0,1567.22,1745.29,1683,1706.77,1762.42,1603.61,1547.05,0.63,1.58,1700.78,1708.35,10850,15750,1686,1681.76,1683
SUNPHARMA,2025-07-31,2025-06-10,1701.8,1706.9,1677.7,1690,-3,,0,1580,1707.93,1682.86,1686.89,1763.66,1610,1546.67,0.45,2.24,1700.79,1708.2,17850,17500,1685.71,1684.71,1682.86
SUNPHARMA,2025-07-31,2025-06-11,1694.8,1695.0,1679.3,1692,2,,0,1588.33,1707.78,1686.57,1686.92,1763.67,1683.23,1566.94,0.62,1.62,1701.13,1705.65,22050,23450,1724.17,1582.63,1646.57
SUNPHARMA,2025-07-31,2025-06-12,1694.9,1727.5,1681.1,1684.7,-7,,0,1642,1741.52,1687.62,1686.39,1783.89,1703.43,1565.89,0.59,1.7,1703.08,1707.79,50750,35000,1727.88,0,1667.62
SUNPHARMA,2025-07-31,2025-06-13,1666.8,1700.0,1661.1,1688,3,,0,1684.8,1742.76,1687.54,1686.42,1804.13,1702.55,1585.65,0.65,1.54,1702.3,1705.75,106050,54250,1760.14,0,1687.54
SUNPHARMA,2025-08-28,2025-05-30,1702.0,1713.6,1669.1,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-02,1679.0,1683.5,1660.5,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-03,1695.0,1695.0,1657.6,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-04,1656.0,1669.0,1649.0,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-05,1662.0,1694.3,1662.0,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-06,1685.0,1689.0,1669.0,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-09,1679.9,1698.8,1673.3,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-10,1701.8,1706.9,1677.7,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-11,1694.8,1695.0,1679.3,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-12,1694.9,1727.5,1681.1,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUNPHARMA,2025-08-28,2025-06-13,1666.8,1700.0,1661.1,0,0,,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0
SUPREMEIND,2025-06-26,2025-05-30,4247.4,4267.3,4089.2,4145,-119,,0,0,0,0,0,0,0,0,0.49,2.05,0,0,201625,161875,0,0,0
SUPREMEIND,2025-06-26,2025-06-02,4147.6,4230.0,4120.1,4190.2,45,,0,0,0,0,0,0,0,0,0.41,2.46,0,0,217625,193250,0,0,0
SUPREMEIND,2025-06-26,2025-06-03,4249.0,4270.0,4175.5,4178,-12,,0,0,0,0,0,0,0,0,0.48,2.07,0,0,233000,198375,0,0,0
SUPREMEIND,2025-06-26,2025-06-04,4250.0,4307.0,4194.8,4299,121,,0,0,0,0,0,0,0,0,0.25,4.05,0,0,242375,184750,0,0,0
SUPREMEIND,2025-06-26,2025-06-05,4295.0,4360.2,4267.1,4340,41,,0,0,4350,0,0,0,0,0,0.23,4.37,0,0,217875,179750,0,0,0
SUPREMEIND,2025-06-26,2025-06-06,4333.1,4351.0,4256.0,4340,0,,0,0,0,0,0,0,0,0,0.27,3.71,0,0,217625,188250,0,0,0
SUPREMEIND,2025-06-26,2025-06-09,4368.0,4425.1,4343.2,4380,40,,0,0,0,0,0,0,0,0,0.28,3.59,0,0,208125,206000,0,0,0
SUPREMEIND,2025-06-26,2025-06-10,4388.0,4430.0,4355.4,4403,23,,0,0,0,0,0,0,0,0,0.25,4,0,0,223875,206500,0,0,0
SUPREMEIND,2025-06-26,2025-06-11,4406.4,4432.6,4332.5,4354,-49,,0,0,0,0,0,0,0,0,0.31,3.22,0,0,220375,193625,4900,0,0
SUPREMEIND,2025-06-26,2025-06-12,4332.0,4382.6,4225.4,4272.7,-81,,0,0,0,0,0,0,0,0,0.57,1.76,0,0,233500,201500,0,0,0
SUPREMEIND,2025-06-26,2025-06-13,4230.0,4366.0,4211.9,4353.9,81,,0,0,0,0,0,0,0,0,0.32,3.09,0,0,248000,220000,0,0,0
SUPREMEIND,2025-07-31,2025-05-30,4247.4,4267.3,4089.2,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-02,4147.6,4230.0,4120.1,0,0,,0,0,0,0,0,0,0,0,0,0,4600,4600,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-03,4249.0,4270.0,4175.5,0,0,,0,0,0,0,0,0,0,0,0,0,4700,4700,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-04,4250.0,4307.0,4194.8,0,0,,0,0,0,0,0,0,0,0,0,0,4700,4700,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-05,4295.0,4360.2,4267.1,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-06,4333.1,4351.0,4256.0,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-09,4368.0,4425.1,4343.2,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-10,4388.0,4430.0,4355.4,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-11,4406.4,4432.6,4332.5,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-12,4332.0,4382.6,4225.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0
SUPREMEIND,2025-07-31,2025-06-13,4230.0,4366.0,4211.9,0,0,,0,0,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-05-30,4247.4,4267.3,4089.2,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-02,4147.6,4230.0,4120.1,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-03,4249.0,4270.0,4175.5,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-04,4250.0,4307.0,4194.8,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-05,4295.0,4360.2,4267.1,0,0,,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-06,4333.1,4351.0,4256.0,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-09,4368.0,4425.1,4343.2,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-10,4388.0,4430.0,4355.4,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-11,4406.4,4432.6,4332.5,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-12,4332.0,4382.6,4225.4,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SUPREMEIND,2025-08-28,2025-06-13,4230.0,4366.0,4211.9,0,0,,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0
SYNGENE,2025-06-26,2025-05-30,650.0,651.9,642.8,647,-3,,0,636.58,681.98,649.72,656.64,703.7,654.03,605.82,1.15,0.87,656.91,656.47,1670000,1151000,692.62,583.04,649.72
SYNGENE,2025-06-26,2025-06-02,642.05,651.45,642.0,650.15,3,,0,639.21,667.44,647.52,646.11,704.08,653.68,605.61,0.81,1.24,654.75,658.6,2268000,1414000,683.75,0,647.52
SYNGENE,2025-06-26,2025-06-03,650.25,654.4,638.5,639.15,-11,,0,638.62,669.11,648.06,646.06,704.02,653.95,615.44,1.54,0.65,652.76,648.03,2320000,1628000,697.77,0,648.06
SYNGENE,2025-06-26,2025-06-04,641.05,648.65,639.9,648,9,,0,638.17,669.68,648.44,657.54,704,653.97,615.47,1.13,0.89,654.54,654.79,2330000,1691000,690.75,617.51,648.44
SYNGENE,2025-06-26,2025-06-05,651.0,651.95,645.85,646.5,-2,,0,639.18,670.15,649.17,657.21,704.04,653.81,615.45,1.08,0.92,654.68,654.99,2448000,1717000,691.59,0,649.17
SYNGENE,2025-06-26,2025-06-06,646.7,649.55,641.95,645.25,-1,,0,638.89,671.01,648.6,657.24,704.07,653.83,615.53,1.12,0.89,654.53,654.4,2612000,1775000,690.29,0,648.6
SYNGENE,2025-06-26,2025-06-09,646.05,659.0,646.05,655.65,10,,0,641.09,672.67,650.38,656.78,693.31,653.59,626.16,0.6,1.66,656.1,666.08,2945000,1915000,688.92,0,650.38
SYNGENE,2025-06-26,2025-06-10,660.0,667.0,655.0,658.35,3,,0,642.96,674.49,651.88,656.54,693.27,653.19,626,0.55,1.82,658.34,668.56,3503000,1917000,681.93,0,651.88
SYNGENE,2025-06-26,2025-06-11,659.9,667.6,657.3,663.7,5,,0,644.62,676.82,653.74,656.23,704.09,664.41,625.85,0.42,2.37,659.49,676.31,3396000,2008000,690.38,0,653.74
SYNGENE,2025-06-26,2025-06-12,667.6,671.0,659.6,661.95,-2,,0,648.62,679.55,656.66,665.95,694,663.92,625.59,0.46,2.18,667.89,682.25,5144000,2332000,676.78,0,656.66
SYNGENE,2025-06-26,2025-06-13,655.0,662.2,651.0,655,-7,,0,645.79,679.25,655.4,665.99,694.05,664.2,625.89,0.82,1.22,666.68,670.34,5359000,2434000,675.49,0,655.4
SYNGENE,2025-07-31,2025-05-30,650.0,651.9,642.8,0,0,,0,0,0,0,0,0,0,0,0,0,679.52,610,0,0,0,0,0
SYNGENE,2025-07-31,2025-06-02,642.05,651.45,642.0,0,0,,0,0,0,0,0,0,0,0,0,0,679.52,610,0,0,0,0,0
SYNGENE,2025-07-31,2025-06-03,650.25,654.4,638.5,639.15,-11,,0,625,700,700,700,700,684.09,617.5,42.99,0.02,675.04,610.59,1000,15000,0,0,700
SYNGENE,2025-07-31,2025-06-04,641.05,648.65,639.9,648,9,,0,625.56,700,700,700,700,684,617.37,39.54,0.03,676.77,610.74,1000,14000,0,0,700
SYNGENE,2025-07-31,2025-06-05,651.0,651.95,645.85,646.5,-2,,0,632,700,700,700,700,674.09,616.55,49.04,0.02,672.02,610.74,1000,19000,0,0,700
SYNGENE,2025-07-31,2025-06-06,646.7,649.55,641.95,645.25,-1,,0,632,710,700,696.67,730,674.09,616.55,26.87,0.04,672.43,611.35,2000,19000,0,647.78,700
SYNGENE,2025-07-31,2025-06-09,646.05,659.0,646.05,655.65,10,,0,634,703.33,700,698,714,684.29,616.47,11.15,0.09,681.11,615.89,4000,22000,0,540,700
SYNGENE,2025-07-31,2025-06-10,660.0,667.0,655.0,658.35,3,,0,637.78,701.25,693.75,699,698.33,674.41,627.31,5.9,0.17,679.46,628.68,9000,29000,0,655.71,693.75
SYNGENE,2025-07-31,2025-06-11,659.9,667.6,657.3,663.7,5,,0,636.67,701,693,699.17,698.75,674.55,616.12,4.27,0.23,679.89,632.72,11000,34000,0,652.86,693
SYNGENE,2025-07-31,2025-06-12,667.6,671.0,659.6,661.95,-2,,0,637.5,699.17,693.33,701,700.71,684.66,627.14,2.43,0.41,678.56,633.06,17000,45000,0,641.43,693.33
SYNGENE,2025-07-31,2025-06-13,655.0,662.2,651.0,655,-7,,0,626.82,699.02,690.98,701.21,700.82,654.75,616.91,2.23,0.45,684.05,633.32,49000,81000,0,0,690.98
SYNGENE,2025-08-28,2025-05-30,650.0,651.9,642.8,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-02,642.05,651.45,642.0,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-03,650.25,654.4,638.5,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-04,641.05,648.65,639.9,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-05,651.0,651.95,645.85,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-06,646.7,649.55,641.95,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-09,646.05,659.0,646.05,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-10,660.0,667.0,655.0,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-11,659.9,667.6,657.3,0,0,,0,0,0,0,0,0,0,0,0,0,760,760,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-12,667.6,671.0,659.6,0,0,,0,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0
SYNGENE,2025-08-28,2025-06-13,655.0,662.2,651.0,0,0,,0,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0
TATACHEM,2025-06-26,2025-05-30,891.95,895.0,879.45,886.75,-5,,0,881.83,915.38,893.89,896.54,983.93,903.68,815.14,1.44,0.7,902.01,896.98,5112800,3020600,975.56,0,893.89
TATACHEM,2025-06-26,2025-06-02,883.0,898.5,880.85,896,9,,0,882.88,916.48,893.91,896.5,983.87,903.72,835.23,1.07,0.94,901.75,901.78,5515400,3231250,978.51,0,893.91
TATACHEM,2025-06-26,2025-06-03,896.95,914.0,894.65,905,9,,0,884.15,922.84,895.88,896.08,983.93,903.65,835.24,0.82,1.21,902.97,906.65,5978500,3554650,980.04,0,895.88
TATACHEM,2025-06-26,2025-06-04,905.4,917.7,895.55,917,12,,0,886.53,927.68,897.46,895.9,994.24,903.54,835.25,0.52,1.94,904.46,919.67,6522450,3849450,977.4,0,897.46
TATACHEM,2025-06-26,2025-06-05,916.0,936.5,911.4,932,15,,0,891.57,939.45,902.46,905.88,994.11,914.59,845.45,0.41,2.42,908,934.16,6294750,3947900,994.45,0,902.46
TATACHEM,2025-06-26,2025-06-06,934.0,946.0,921.5,937.6,6,,0,892.48,946.29,904.85,905.58,994.15,924.58,845.46,0.33,3.07,915.28,952.51,7049900,3941300,979.86,0,904.85
TATACHEM,2025-06-26,2025-06-09,936.0,962.85,935.5,960.6,23,,0,899.2,968.8,914.6,905.5,1003.95,944.56,855.55,0.24,4.24,917.61,974.02,6937700,4404950,998.91,0,914.6
TATACHEM,2025-06-26,2025-06-10,965.0,976.55,959.3,963.35,3,,0,903.91,969.36,919.52,905.51,1003.92,944.42,855.46,0.25,4.03,913.63,969.51,6481750,4170100,1044.57,0,919.52
TATACHEM,2025-06-26,2025-06-11,964.0,972.0,951.35,962,-1,,0,906.75,969.15,922.44,905.49,1003.95,954.43,865.24,0.28,3.55,914.29,964.54,6589000,4231700,0,0,922.44
TATACHEM,2025-06-26,2025-06-12,951.8,951.8,930.5,934.6,-27,,0,907.1,969.89,922.85,915.27,1003.98,954.47,865.25,0.52,1.92,921.86,949.34,6881600,4183850,1028.1,0,922.85
TATACHEM,2025-06-26,2025-06-13,918.0,930.65,918.0,924,-11,,0,907.13,968.31,922.46,915.26,1004.04,954.47,865.26,0.73,1.36,925.85,938.96,6938800,4091450,1001.31,0,922.46
TATACHEM,2025-07-31,2025-05-30,891.95,895.0,879.45,886.75,-5,,0,804.67,900,890,900,900,873.48,787.59,1.7,0.59,884.61,874.61,5200,14300,890,890,890
TATACHEM,2025-07-31,2025-06-02,883.0,898.5,880.85,896,9,,0,804.67,900,890,900,900,873.48,787.59,1.16,0.86,887.86,877.86,5200,14300,850,970,890
TATACHEM,2025-07-31,2025-06-03,896.95,914.0,894.65,905,9,,0,872.86,900,903.75,900,900,893.75,786.51,3,0.33,894.23,875.27,6500,36400,0,0,903.75
TATACHEM,2025-07-31,2025-06-04,905.4,917.7,895.55,917,12,,0,873.64,900,905,900,900,893.21,786.52,2.75,0.36,895.48,877.38,6500,37700,0,0,905
TATACHEM,2025-07-31,2025-06-05,916.0,936.5,911.4,932,15,,0,891,903.64,907.25,897.89,974.5,903.21,806.18,1.92,0.52,898.11,893.24,9750,49400,0,965.5,907.25
TATACHEM,2025-07-31,2025-06-06,934.0,946.0,921.5,937.6,6,,0,890.67,943.33,907.56,896.49,993.33,903.26,805.95,1.79,0.56,898.96,893.77,15600,56550,987.5,1064.89,907.56
TATACHEM,2025-07-31,2025-06-09,936.0,962.85,935.5,960.6,23,,0,890.41,1003.95,909.55,985.08,1043.37,903.4,845.5,1.02,0.98,909.45,908.9,60450,100100,985.95,985,909.55
TATACHEM,2025-07-31,2025-06-10,965.0,976.55,959.3,963.35,3,,0,892.68,1002.02,990.6,998.55,1044.06,903.08,855.47,0.93,1.07,991.85,992.91,93600,128050,997.71,917.33,990.6
TATACHEM,2025-07-31,2025-06-11,964.0,972.0,951.35,962,-1,,0,879.57,1001.98,990.11,998.57,1044.1,903.81,866.35,1.14,0.88,975.82,951.96,102700,193050,987.44,916.74,980.11
TATACHEM,2025-07-31,2025-06-12,951.8,951.8,930.5,934.6,-27,,0,878.11,1003.98,974.17,997.77,1043.88,903.89,855.73,1.58,0.63,941.77,901.02,141050,254800,986.37,914.95,974.17
TATACHEM,2025-07-31,2025-06-13,918.0,930.65,918.0,924,-11,,0,876.69,1003.98,970.77,997.77,1043.88,903.96,855.85,1.91,0.52,909.99,895.69,147550,269100,997.65,916.57,970.77
TATACHEM,2025-08-28,2025-05-30,891.95,895.0,879.45,0,0,,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-02,883.0,898.5,880.85,0,0,,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-03,896.95,914.0,894.65,0,0,,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-04,905.4,917.7,895.55,0,0,,0,0,0,0,0,0,0,0,0,0,1040,1040,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-05,916.0,936.5,911.4,0,0,,0,0,0,0,0,0,0,0,0,0,1040,1040,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-06,934.0,946.0,921.5,0,0,,0,0,0,0,0,0,0,0,0,0,1040,1040,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-09,936.0,962.85,935.5,0,0,,0,0,0,0,0,0,0,0,0,0,1040,1040,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-10,965.0,976.55,959.3,0,0,,0,0,0,0,0,0,0,0,0,0,1080,1080,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-11,964.0,972.0,951.35,0,0,,0,0,0,0,0,0,0,0,0,0,1080,1080,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-12,951.8,951.8,930.5,0,0,,0,0,0,0,0,0,0,0,0,0,1080,1080,0,0,0,0,0
TATACHEM,2025-08-28,2025-06-13,918.0,930.65,918.0,0,0,,0,0,0,0,0,0,0,0,0,0,1080,1080,0,0,0,0,0
TATACOMM,2025-06-26,2025-05-30,1696.5,1696.7,1665.4,1681.9,-15,,0,1660.8,1711.94,1685.88,1694.77,1808.7,1708.45,1511.07,1.81,0.55,1705.26,1685.82,603500,431000,1873.81,0,1685.88
TATACOMM,2025-06-26,2025-06-02,1676.2,1682.2,1650.0,1660.1,-22,,0,1647.27,1711.91,1683.7,1694.76,1808.73,1708.78,1511.15,1.81,0.55,1701.61,1682.21,683250,490750,1820.7,0,1683.7
TATACOMM,2025-06-26,2025-06-03,1670.0,1689.3,1650.6,1660,0,,0,1626.53,1709.55,1680.2,1671.53,1808.86,1709.01,1491.09,2.14,0.47,1699.99,1672.99,753750,558250,1789.22,0,1680.2
TATACOMM,2025-06-26,2025-06-04,1663.2,1685.9,1646.6,1684.2,24,,0,1614.2,1711.81,1671.47,1671.62,1808.83,1688.11,1451.52,1.15,0.87,1697.09,1694.95,844750,598750,1792.05,0,1671.47
TATACOMM,2025-06-26,2025-06-05,1683.5,1718.8,1683.5,1714.7,31,,0,1628.64,1726.15,1687.61,1692.03,1808.74,1708.62,1491.21,0.78,1.28,1707.44,1719.74,984750,683750,1794.71,0,1687.61
TATACOMM,2025-06-26,2025-06-06,1722.0,1724.8,1708.3,1711,-4,,0,1626.9,1726.95,1688.31,1692.12,1808.65,1708.55,1491.27,0.88,1.13,1708.46,1716.47,983750,686250,1784.87,0,1688.31
TATACOMM,2025-06-26,2025-06-09,1715.0,1749.9,1715.0,1746.1,35,,0,1654.68,1740.11,1696.36,1691.75,1829.7,1729.27,1490.88,0.6,1.67,1712.33,1737.76,969000,714000,1846.2,0,1696.36
TATACOMM,2025-06-26,2025-06-10,1755.0,1760.0,1728.5,1730.1,-16,,0,1646.61,1742.05,1694.94,1691.55,1808.24,1729.35,1490.94,0.76,1.32,1714.12,1729.89,1009000,687250,1793.59,0,1694.94
